1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.2321E+04,  0.4000E+01,  0.11980136654631E-12, -0.20609725255808E-12,  0.88722324114184E-10,  0.35865108176045E-09, -0.12921538228022E+02, -0.12685927797676E+02, -0.10051967090205E+02, -0.94453278549111E+01, -0.12622717113944E+02, -0.10442510773515E+01, -0.94324300961934E+01,  0.13282871127873E+01
    0.2346E+04,  0.4000E+01,  0.10747189453752E-12, -0.19702270345512E-12,  0.91561525890444E-10,  0.33488962665475E-09, -0.12968705095220E+02, -0.12705483726036E+02, -0.10038286978336E+02, -0.94750983047037E+01, -0.12648921983798E+02, -0.10714301820683E+01, -0.94594441794249E+01,  0.13039107237212E+01
    0.2372E+04,  0.4000E+01,  0.96099300244866E-13, -0.18827126418098E-12,  0.93795520123967E-10,  0.31263647397216E-09, -0.13017279774672E+02, -0.12725215961237E+02, -0.10027817903965E+02, -0.95049603560648E+01, -0.12674937855887E+02, -0.10988395803305E+01, -0.94862453567737E+01,  0.12793260984367E+01
    0.2397E+04,  0.4000E+01,  0.85613787239938E-13, -0.17983296341563E-12,  0.95483398628449E-10,  0.29178463315235E-09, -0.13067456290930E+02, -0.12745130699047E+02, -0.10020072131147E+02, -0.95349375839740E+01, -0.12700771005579E+02, -0.11264721173809E+01, -0.95128469911929E+01,  0.12545403939931E+01
    0.2423E+04,  0.4000E+01,  0.75951028295736E-13, -0.17169836538322E-12,  0.96678906423617E-10,  0.27223699844116E-09, -0.13119466341878E+02, -0.12765233839425E+02, -0.10014668270727E+02, -0.95650528522153E+01, -0.12726427293446E+02, -0.11543210762869E+01, -0.95392613450901E+01,  0.12295607002763E+01
    0.2448E+04,  0.4000E+01,  0.67051672085966E-13, -0.16385848204555E-12,  0.97431030016503E-10,  0.25390514895189E-09, -0.13173590387557E+02, -0.12785531072681E+02, -0.10011302706173E+02, -0.95953284919631E+01, -0.12751912199132E+02, -0.11823800769726E+01, -0.95654996982730E+01,  0.12043939856047E+01
    0.2474E+04,  0.4000E+01,  0.58860900737029E-13, -0.15630470557961E-12,  0.97784497882795E-10,  0.23670832187365E-09, -0.13230173096261E+02, -0.12806027947275E+02, -0.10009729989973E+02, -0.96257864734597E+01, -0.12777230849479E+02, -0.12106429937582E+01, -0.95915724522523E+01,  0.11790470571423E+01
    0.2499E+04,  0.4000E+01,  0.51328032169845E-13, -0.14902875603150E-12,  0.97780209645476E-10,  0.22057253137461E-09, -0.13289645385538E+02, -0.12826729923663E+02, -0.10009749035923E+02, -0.96564485726538E+01, -0.12802388042184E+02, -0.12391038882857E+01, -0.96174892223547E+01,  0.11535265329140E+01
    0.2525E+04,  0.4000E+01,  0.44406162091853E-13, -0.14202264032880E-12,  0.97455606949402E-10,  0.20542981031785E-09, -0.13352556760138E+02, -0.12847642417687E+02, -0.10011193169403E+02, -0.96873365348519E+01, -0.12827388265979E+02, -0.12677569551745E+01, -0.96432589190022E+01,  0.11278388228123E+01
    0.2550E+04,  0.4000E+01,  0.38051841228585E-13, -0.13527861981219E-12,  0.96844996312533E-10,  0.19121755570595E-09, -0.13419624324016E+02, -0.12868770836302E+02, -0.10013922813045E+02, -0.97184722376027E+01, -0.12852235718165E+02, -0.12965964781980E+01, -0.96688898194052E+01,  0.11019901164924E+01
    0.2576E+04,  0.4000E+01,  0.32224783986099E-13, -0.12878918418322E-12,  0.95979832121832E-10,  0.17787796192668E-09, -0.13491809985191E+02, -0.12890120607836E+02, -0.10017820014027E+02, -0.97498778552129E+01, -0.12876934320135E+02, -0.13256167950681E+01, -0.96943896308085E+01,  0.10759863764730E+01
    0.2601E+04,  0.4000E+01,  0.26887605213766E-13, -0.12254703031926E-12,  0.94888966295800E-10,  0.16535752849159E-09, -0.13570447877165E+02, -0.12911697208537E+02, -0.10022784284469E+02, -0.97815760274940E+01, -0.12901487731400E+02, -0.13548122692450E+01, -0.97197655463129E+01,  0.10498333351075E+01
    0.2627E+04,  0.4000E+01,  0.22005582140898E-13, -0.11654504481919E-12,  0.93598869851957E-10,  0.15360663113415E-09, -0.13657467138020E+02, -0.12933506186780E+02, -0.10028729395066E+02, -0.98135900355883E+01, -0.12925899362517E+02, -0.13841772674322E+01, -0.97450242941897E+01,  0.10235364943780E+01
